"車站日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2015/1/31,9405,23631,47173,119839,38914,21354,18158,7298,5486,19967,3494,5981,17020,14860,26368,13612,16204,9326,16149,6402,13188,15577,3738,50650,4639,23415,20214,27134,33963,28503,17269,61578,41864,58801,51231,8351,67285,47800,45405,38953,30120,352382,81063,46803,40976,81460,81730,59803,44859,20475,52634,12497,13002,32364,19827,6659,3826,15562,18080,11913,71869,0,28630,13052,37017,27309,57790,77623,71074,43587,58559,160423,31194,59785,82169,51750,122179,34167,34661,21698,18623,16045,81994,27047,17429,9467,45861,31963,28707,37952,15372,23205,9645,5345,7370,15877,17638,21674,25888,42286,45650,20916,22870,24433,20593,21878,14590,15418,0,0,0,0,0,0,0,0,0,0,0
2015/2/1,8874,19186,33025,93531,32331,17171,15078,6508,5053,15502,3224,5763,21495,12016,23231,10181,12708,9466,13561,7108,10629,13178,3390,35379,5008,23721,18185,23229,26781,24397,15097,58333,34774,45775,45249,7201,57364,40130,38098,33557,23643,318357,66027,30476,39413,68695,74832,51387,45156,17586,44889,10997,10849,29722,17909,5969,3504,14390,15775,11938,79971,0,26324,11641,33378,22220,47672,69540,59772,36487,52522,137205,26077,50495,61270,40422,104563,27512,29562,18399,16656,16101,74274,20589,19001,7706,35099,20118,22897,31710,14337,18146,8217,3977,6436,12942,15254,18678,21013,35368,39761,17890,20623,19996,17997,19287,13252,13696,0,0,0,0,0,0,0,0,0,0,0
2015/2/2,10759,31839,66414,100965,47066,27925,22007,7660,6249,26333,4344,7640,12436,17497,20641,31157,27580,11427,15887,6519,15320,16082,6387,56642,4900,22290,22658,30233,38859,27956,17393,51399,37065,66737,56680,13234,68699,49314,50275,39574,51584,289216,68828,46662,50014,47093,67904,55808,45677,25386,60829,14812,15859,35192,13515,6818,5414,21221,19123,14310,72102,0,29969,13420,39486,34214,54711,70522,76187,48835,54731,133821,38938,57520,78189,49700,114611,36372,36003,29828,20384,19091,51113,29953,14275,10757,74044,32755,35309,35893,14971,21089,9107,8232,7568,16045,16355,22044,29987,52281,42946,21810,24025,22847,21540,21568,15050,15561,0,0,0,0,0,0,0,0,0,0,0
2015/2/3,10898,35892,71432,103423,50262,30051,24165,8123,6396,27174,4415,7593,15575,16740,22852,33487,29071,9567,16418,5750,15703,16455,7579,65261,4103,22356,23489,31557,40742,29104,18697,53373,39449,68586,62247,13895,71929,52969,52334,41036,52744,295393,72315,48150,48291,49163,69261,60238,47110,24603,61786,15421,16604,35848,14956,7121,5813,21383,19153,14258,64181,0,31383,13004,38881,34974,57428,73506,79437,50103,55754,136056,40262,62991,82353,51989,119879,39667,38204,31807,21653,18670,50256,32440,13404,11825,76028,41552,37565,36467,15764,20697,9660,8529,7906,16739,16978,22919,31400,55234,44838,22255,22576,24073,22830,22589,15227,16164,0,0,0,0,0,0,0,0,0,0,0
2015/2/4,10791,34758,70915,103022,45486,29746,23156,7950,6846,26906,4315,7466,13380,16967,21689,32783,28689,9556,16384,5970,15788,16894,8092,65255,4088,22111,23350,31074,40799,29409,18784,52844,39670,68550,60080,13949,71927,53651,52979,41263,53538,295752,73187,48922,48240,47347,69046,57782,48947,24683,62285,15136,16020,35524,14714,7382,5655,21432,19668,14384,62660,0,30808,13795,39220,35350,56653,73943,80811,50638,53977,138318,44235,61988,83141,51550,115826,38587,37116,31243,21321,19007,55433,32511,13334,12200,74123,41700,37876,36049,15821,21264,9794,8477,7936,17758,16883,22689,32147,54588,45564,22007,23000,23619,22283,22431,15250,16064,0,0,0,0,0,0,0,0,0,0,0
2015/2/5,11332,33779,73587,108187,43964,30255,24638,8118,6576,26992,4382,7583,13355,17304,20785,32893,29300,10165,16557,5955,16272,17000,7570,60175,4557,23032,23568,31797,43352,29662,18960,54792,40090,68335,61546,13698,72571,53666,52858,41191,52121,305475,76867,49736,49859,50689,67372,57482,47790,24584,61583,15191,16752,34052,15303,7441,5629,21465,19116,14150,60848,0,30901,13755,39129,35375,57859,76077,80871,51006,54050,139829,41891,62705,85823,53453,122550,41833,37735,31353,21385,19028,58211,32683,13484,12319,77902,44047,39131,37496,15716,22290,10154,9162,8157,17881,17128,23089,32814,55585,47675,22559,23320,24031,22804,23213,15171,15972,0,0,0,0,0,0,0,0,0,0,0
2015/2/6,11977,35709,76474,120272,44804,32370,24996,8344,6640,28321,4422,7716,14238,18158,26153,33828,30604,10361,17581,6250,16589,17903,7223,70185,4742,23642,24931,32891,44012,32328,19689,59517,43384,71792,64034,13880,76767,55737,55823,44241,52505,345497,85015,52025,52670,51314,75013,63115,51254,24875,63749,16114,17419,37638,17625,7624,5748,21739,20199,15155,66486,0,33813,14619,41389,36567,61112,83522,84751,54167,56409,158283,44831,66047,95104,58341,135293,42844,40131,33439,22896,19667,62685,34986,13504,13393,79990,50588,40178,41380,16506,23727,10831,9245,8680,17743,18381,25286,34134,58706,50048,23385,24636,25636,23672,23893,16028,16939,0,0,0,0,0,0,0,0,0,0,0
2015/2/7,9072,24548,47414,122509,31211,22017,18485,7279,6176,20353,4039,6649,21764,16128,25518,13749,15206,8417,16527,6924,12585,15492,3683,60190,4446,23945,20994,27966,35067,32330,17823,65397,43938,58511,54026,8269,67871,48729,46350,39540,31500,341884,84820,45740,40825,48415,85205,62305,46150,20649,55709,12875,13114,34736,20687,7120,4232,17091,19070,12758,81667,0,29225,13357,36291,27956,59176,79040,72975,44817,59068,166364,31872,62472,84416,49658,125937,33865,35479,22604,18945,16860,63794,26647,19397,12168,45378,33909,28796,39622,15790,22179,10444,5579,7863,14957,18662,25237,26555,42959,48157,21095,22131,24451,20624,22322,14604,16304,0,0,0,0,0,0,0,0,0,0,0
2015/2/8,8659,20529,39573,101730,26575,18398,14720,6958,4890,15705,2952,5365,15280,16433,25657,10831,12129,7081,12861,5586,10164,12750,3295,37553,3908,20087,17733,23548,29883,26030,15720,54617,36296,45912,44880,6557,58215,41252,39330,33079,22981,328503,71228,33331,36104,47959,69552,51504,45766,15165,42104,10666,10400,29063,18485,5603,3081,12901,14646,14441,63500,0,24940,11326,31622,21500,49014,74295,62660,38081,51125,146150,27787,53195,69223,42477,104176,29951,31277,19137,16028,13313,54953,20994,15994,10124,34420,37732,25143,32156,14038,17660,9373,4202,6174,12457,14718,22506,22982,36908,40880,17419,18977,20574,17792,19566,12388,13613,0,0,0,0,0,0,0,0,0,0,0
2015/2/9,11004,32319,69187,104757,42510,28881,23017,7905,6088,25754,4355,7332,10960,16184,20613,31494,27691,9066,16003,5766,14962,15801,6514,59490,5225,22393,23480,30749,39984,28664,18232,60024,39737,68783,54226,13771,71259,51359,52235,41190,51684,312115,73254,50671,48682,46074,65555,55664,46391,23106,60905,14980,15924,33416,15148,6789,5627,20802,18673,13959,63388,0,30771,13719,38643,35474,57015,74896,79033,50085,55626,144380,39077,60719,83320,52222,120770,38117,38222,30416,20330,18358,53390,31062,12527,12920,73481,46414,37250,37612,15371,20944,9818,8528,7739,17072,17023,23775,31601,54826,45014,21944,22789,23271,22226,22199,14950,15548,0,0,0,0,0,0,0,0,0,0,0
2015/2/10,11441,33316,72158,112387,44633,30077,24471,8512,6346,26825,4508,7763,18733,16784,22448,32297,29169,9674,17178,6226,15739,16913,6888,85523,5249,22749,24245,31801,41598,30138,18896,63641,42521,70435,62901,13811,73978,53847,53662,42539,54131,328626,79991,51739,50517,50533,79053,65365,50508,24848,63064,15271,16927,36306,17221,7430,5706,21748,19528,15128,69387,0,32512,13862,40325,36203,60777,78804,83055,52011,56874,152467,41053,66248,89424,56621,124645,40079,40502,32101,22179,20019,58116,33136,13931,13947,76459,36034,38493,38869,16527,21854,10199,8959,8263,17512,17809,25123,31998,55181,47247,23382,23895,24293,22948,23042,15999,16286,0,0,0,0,0,0,0,0,0,0,0
2015/2/11,11332,33899,71395,114324,42162,29572,24151,8157,6491,27303,4600,7813,19322,16876,22806,33233,29356,9623,16919,6457,16227,16822,7217,89734,5334,23301,24696,32086,42568,30234,19359,62365,42540,69620,62855,13664,74185,55292,54605,42793,54723,333631,81554,52914,50525,50827,79212,65434,51854,24701,64531,15480,16478,36606,16516,7280,6103,22204,20173,15397,72852,0,34019,14445,40743,35906,60112,79973,84537,52809,56517,154802,40814,65010,90897,56443,128912,40164,40108,32322,22651,20696,66132,33962,14758,13715,76041,36142,38828,38989,15925,21957,9954,8756,8292,17015,18016,25071,33472,56094,47821,23333,23955,24064,22833,22898,16634,16172,0,0,0,0,0,0,0,0,0,0,0
2015/2/12,11564,34796,72214,116525,42302,29327,24334,8195,6536,28027,4578,7628,19962,17431,22893,33557,42649,9788,17219,6939,16241,16985,7145,84280,4765,23309,24251,31939,42300,30307,19442,61383,42112,67793,64803,13476,74058,55693,54110,42526,53021,340130,81849,50100,50386,50249,78562,65930,49817,24645,63107,15741,16798,36417,15948,7352,5906,21703,19617,15010,73107,0,35355,14061,40395,36175,60193,80250,82984,52021,58922,153619,40013,66079,91736,57576,135464,39712,40081,32881,22730,20360,80294,33332,14989,13970,75700,35137,38874,38810,16210,21907,10115,8699,8088,16991,18010,25290,31832,56479,48320,23035,23404,24068,22745,22865,16516,16424,0,0,0,0,0,0,0,0,0,0,0
2015/2/13,12526,36554,75593,128821,43828,29991,25334,8497,6554,26985,4834,7772,20867,18237,28386,34707,30591,10133,17926,8119,16975,17622,7368,86200,4606,24233,25348,34116,44117,31374,20341,61748,45296,70390,69714,13819,76483,56654,56066,44227,54239,369724,88730,52914,52920,54940,83148,68040,53474,25358,64183,16027,16962,39167,17229,7487,5848,22300,20152,15993,76973,0,37286,14995,42010,36540,64050,87686,86325,53900,58057,169527,43054,69627,98725,60999,156933,42249,41835,34406,23793,21276,87239,35694,16531,14654,79293,35762,39764,40887,16342,22530,11092,9232,8344,17337,19285,26405,34006,58895,52140,23762,24692,24972,23479,23717,16919,17158,0,0,0,0,0,0,0,0,0,0,0
2015/2/14,9998,23920,43993,126299,29003,19678,18195,7915,5532,19145,3840,6659,20897,13751,26637,13957,15415,8768,17776,7870,12373,15790,3333,72187,4858,24673,20265,26778,31433,27549,17359,56633,41736,54857,59004,7333,65331,46914,44269,37655,28395,354229,85817,45060,37776,50528,86977,60723,45226,19464,52901,12494,12514,34014,19539,6166,3963,17007,18100,12712,86530,0,31744,13123,35532,27297,58854,80256,70866,42685,55913,176536,28241,59945,86878,49295,141843,32198,36827,21521,19480,17443,85186,26514,22101,12489,42221,34135,27935,38594,14741,20446,8895,5095,7462,14406,17701,27054,25530,39940,47343,20699,21435,22099,19784,21419,14302,14772,0,0,0,0,0,0,0,0,0,0,0
2015/2/15,8017,20566,34857,103026,22631,15879,13859,6824,4701,14385,3146,5323,20444,11020,19311,10766,11419,6902,12825,6039,9988,12379,2930,58394,4017,20033,17026,22341,25216,23813,14795,50345,35330,43841,50287,6039,55079,39390,36398,32275,19655,316155,69728,32384,33436,40577,70679,49043,43967,14296,39568,10604,9964,28167,16177,5076,3190,13446,14286,11118,71245,0,24487,11513,30499,20703,47611,69129,59122,35521,48702,149081,23708,49959,69425,40613,117296,26404,31409,17252,16098,13984,70518,20638,20618,10939,31759,28178,23262,30204,12094,18194,7185,3813,6087,12232,14628,22859,20573,33204,41800,16379,17628,18325,16837,18064,11851,12376,0,0,0,0,0,0,0,0,0,0,0
2015/2/16,11122,31247,66964,116131,37606,25362,21790,7795,5698,24057,4109,6916,12541,14959,22295,28925,25692,8699,15643,6021,14281,14995,6361,56367,4139,21027,21870,28854,38891,27584,17713,48253,37716,58853,66784,12814,69056,49476,49993,40086,49201,316069,77722,49045,46638,45191,65384,53713,46614,22790,57435,15003,15616,34129,13045,6525,5461,20440,17936,13486,68226,0,29124,14058,37781,33081,55853,77162,77436,49026,55891,151394,36320,61138,87323,53458,139018,37727,36340,30147,19762,18478,73912,31017,16430,13643,71564,31210,36795,36357,13446,19907,9426,8115,7392,15418,17514,24191,30291,53479,46051,20803,21929,22607,20935,21785,14232,14568,0,0,0,0,0,0,0,0,0,0,0
2015/2/17,10644,27212,54634,106235,31958,20707,18769,7199,5072,20437,3631,5679,15391,12410,19174,24823,22712,7479,13799,5172,12459,13358,5295,51890,3472,19055,19608,25643,32501,24954,16419,40534,32079,49038,58729,10584,61380,44424,44016,37439,38567,293489,71804,42041,39680,40165,65403,52085,42652,19797,47581,13607,13700,30667,11673,6126,4530,17645,16209,12749,58095,0,25652,12469,33623,28173,48948,69861,69352,43705,50616,130832,30943,52144,77250,42277,115961,34476,33751,26684,17508,16309,46295,26862,14684,11981,59240,25469,31385,32960,10961,17450,8070,6693,6639,13630,16110,21063,25639,45268,41129,18677,19510,20158,18258,19785,12735,12898,0,0,0,0,0,0,0,0,0,0,0
2015/2/18,6042,8630,16374,43207,11040,7408,7532,4645,2431,8578,1677,2646,3454,4735,9035,4436,4888,3301,6748,2330,4938,5906,1123,17442,1934,10881,9982,12446,14567,12402,9117,15160,12283,18740,22053,2763,29954,20398,19783,19428,7620,153995,27126,15676,14645,18957,29323,23280,20378,8795,21099,6690,5951,15826,8265,3142,1682,6935,9061,7237,36420,0,12782,6581,16206,10863,19558,32985,28095,18465,31919,58678,10825,14760,22939,12261,42094,14999,15442,8997,6690,6441,24096,10247,7516,3656,13174,8017,12673,14842,4944,7810,3502,2166,3000,6268,8377,9562,12030,17051,18961,8015,9076,9972,8539,10538,6311,5909,0,0,0,0,0,0,0,0,0,0,0
2015/2/19,7076,12675,20577,78220,12885,8348,9599,5656,3021,11067,3099,5407,36558,5715,17595,4719,5739,4764,8958,6039,6175,8394,1794,22938,2856,23046,14114,17672,18067,16792,10497,26650,16811,22537,26885,3900,42044,29249,28175,31730,9481,231274,47653,23227,22681,45097,75684,43770,28845,11343,28400,9535,11492,23657,19971,5812,5977,39092,12607,10569,111227,0,24062,10563,25313,16040,38104,56322,43702,26607,117306,132756,11868,22969,35408,25062,96589,16182,24046,11960,12814,14103,51620,13515,11306,5020,19451,11567,16309,46922,7346,13294,6000,3354,5261,10225,13423,12137,13593,77758,24941,12642,17952,14920,14379,16088,10254,10124,0,0,0,0,0,0,0,0,0,0,0
2015/2/20,8157,13004,23801,75707,14781,9672,10315,5898,2958,11238,2757,6054,37633,7344,17276,5743,6496,5004,9797,6580,6931,9320,2184,25764,3457,25458,15349,18102,19991,18032,11415,28059,18918,24801,35601,4008,44952,30814,29918,32733,10864,262648,47490,23136,23802,43409,78848,49248,31381,11658,32748,9910,10765,26816,23319,5436,3921,25375,13150,11717,122993,0,24569,10665,25347,16579,37453,58557,43786,27214,74915,123740,11750,25640,37928,28233,88562,17797,24805,13255,13272,14538,49555,15310,11941,4931,20782,12397,16398,39157,8795,13930,6132,3067,4943,9886,13699,13491,15068,40068,28034,13809,17030,16602,14836,17302,11201,10559,0,0,0,0,0,0,0,0,0,0,0
2015/2/21,8983,15631,30559,94859,18542,11384,12484,6370,4117,15459,4104,8785,54201,8407,22542,7284,8083,6175,12286,9935,8929,11544,2901,52732,4590,33515,17755,21723,23099,20676,13333,39833,23522,28475,43585,4754,50372,35269,34694,36251,14015,329083,60549,27189,28129,55017,95023,60973,35626,13378,38417,10479,12203,31522,30400,5782,4283,30927,15042,14078,159049,0,29668,11792,29245,18583,45201,73937,50925,31220,80543,159595,14463,36317,53637,40513,117353,19819,29064,15199,17470,19020,58473,17268,16135,6416,25637,26130,19696,47875,10895,16023,6872,3345,5703,11185,14685,14407,17129,42216,37083,16732,19575,17707,16873,17982,12169,12267,0,0,0,0,0,0,0,0,0,0,0
2015/2/22,9334,16791,31791,96796,18771,12806,13000,6522,4565,15205,3355,6534,41030,9060,22102,8076,9225,6750,12630,7849,9375,11557,3088,52713,4538,27220,17673,22260,24533,22450,14055,43382,27778,31671,46317,4691,53018,37650,35113,35780,14120,336105,61127,26982,31102,51246,82437,53674,36944,13856,38648,11030,10840,30236,23954,6144,3780,25997,14856,12911,121211,0,28800,11709,30363,19403,46636,75833,53042,32917,73487,162302,16456,40587,59440,40161,113991,21565,29174,16199,16661,15464,52338,19010,13697,6287,28131,31253,20895,42819,11596,15606,7219,3594,5856,11382,15194,15630,18598,41076,36299,16268,18951,18996,16942,18170,12435,11926,0,0,0,0,0,0,0,0,0,0,0
2015/2/23,10104,17789,33847,93376,21645,14785,13598,6422,4035,19319,3265,6087,23493,10759,20451,10206,11108,7002,12704,6563,9800,12114,2711,31912,3449,22478,17356,21921,25808,21828,14203,47738,27862,36216,38993,5465,53586,37615,36022,33913,22041,318469,61227,32274,31074,45228,67097,50693,36870,16709,43327,10605,10305,28471,18215,5479,4685,22311,15418,11599,92086,0,26347,11125,30976,22260,45083,71120,57000,35001,63602,149488,17356,46133,61982,38654,103772,24071,28258,17820,15558,14565,42104,20488,11260,6700,34194,17675,22407,32526,13697,15140,7234,4030,5579,11942,14182,16027,19714,40877,35018,15837,18810,18011,16553,18021,11599,11425,0,0,0,0,0,0,0,0,0,0,0
2015/2/24,11291,31361,66027,93400,46473,27805,22151,7741,6101,30302,4248,8720,15468,16579,19534,29469,28577,10861,15751,5826,16051,16689,5738,52989,4317,22671,22731,29923,40550,29855,17766,57298,36044,61153,54933,15415,69730,51118,49722,40000,47770,289791,68636,42937,47606,49853,68082,62902,45043,25567,60745,15219,15854,36819,15847,6822,5907,23341,18700,13757,76112,0,32242,12921,39051,33288,53530,71897,77407,47507,58891,135359,43503,58734,75896,45523,115273,40859,35473,29847,21620,18279,52587,30299,12114,10853,70989,31023,35677,35104,25844,20628,9246,7930,7815,17005,16809,23887,31393,55684,43727,21873,23247,23697,22433,22509,14821,14878,0,0,0,0,0,0,0,0,0,0,0
2015/2/25,10840,32074,66005,97529,46060,30233,22646,7677,6353,30374,4405,9358,19328,20487,20789,30335,28795,11384,15944,6519,16493,16906,6421,58660,4436,23500,22949,30196,40681,31833,17663,56030,37486,64949,61575,15997,69382,52172,50987,41334,51229,283130,71823,46089,50959,52705,74436,65134,48367,26448,64221,15591,15976,38447,15447,7029,5967,28934,19201,14187,79590,0,32417,13508,40090,37129,54953,71090,81492,49065,58457,134391,44560,62292,77671,47259,117148,40471,36017,31322,22306,19160,51137,30178,13243,11240,70691,35228,35582,35251,25694,21325,9443,8190,7973,17698,16548,24133,31916,54065,44639,22188,24196,23403,22633,22565,15539,15121,0,0,0,0,0,0,0,0,0,0,0
2015/2/26,11750,34010,69222,106311,47948,31527,23995,7847,6206,32925,4428,9608,17134,21422,22047,31178,30024,11909,16397,6465,17228,17555,6705,61026,4640,23640,24372,31804,43066,33966,18578,60077,39670,66645,61613,16079,72749,53980,52229,43163,51853,328699,76385,46639,53985,58719,80862,68360,48613,26736,66543,15929,16985,39460,15733,7363,6500,27771,20086,15108,80061,0,33368,13864,41488,38308,57013,79015,85212,50552,60117,145506,46417,65959,84153,50093,128241,42912,38502,32395,23780,19513,53281,31902,13036,11682,74760,36978,37193,37259,26202,22277,9825,8530,8186,17848,16904,26114,33470,57896,46532,23276,24642,24738,23687,23753,16276,15983,0,0,0,0,0,0,0,0,0,0,0
2015/2/27,10167,23124,43167,118327,32707,21078,18180,7819,5189,22214,4468,8362,53278,13653,24593,13370,14148,8501,16261,9515,12022,14829,3646,40490,4684,27259,20845,27187,32072,29281,17115,69227,40202,50733,55233,7555,67574,49189,45973,39286,24621,370609,83957,43809,39980,108647,96986,68948,44915,21182,56559,12563,13425,35391,22615,6924,5620,22628,18990,13938,110250,0,32072,12790,35705,28111,57502,83532,71532,42209,64986,183163,27654,65822,83552,58792,136466,30520,34991,21117,19863,19997,52686,26878,17817,8461,40358,24280,26953,40238,17924,20490,9028,4500,7791,14405,18089,20575,24739,42458,46143,20666,22654,22710,20338,21309,14636,15176,0,0,0,0,0,0,0,0,0,0,0
2015/2/28,9230,21834,40176,114635,28489,19614,17076,7461,5415,19366,4601,10258,41185,13536,25604,11806,12914,8532,16552,10261,11594,15409,3789,43225,5131,29224,20748,26927,31587,29421,17308,97069,42486,52058,65753,8114,66439,47584,45621,39700,26569,374283,81476,36111,42612,163204,109144,69753,45615,19689,54209,13081,13111,36546,24938,7578,4378,22988,18604,14196,121525,0,32727,13624,36344,27001,57962,83686,69247,41690,65716,182016,26378,66048,77382,57513,134449,29567,33330,20450,19324,21219,56248,25039,21395,8605,40027,25749,27958,41567,18814,22653,9717,4597,7290,16175,18096,20101,24607,40301,47073,21367,23580,23043,21515,22280,15899,17103,0,0,0,0,0,0,0,0,0,0,0
2015/3/1,9319,18094,32765,90260,23443,18169,13970,6514,4842,17099,2992,6110,20662,12830,22340,10565,11024,7113,12502,5995,10205,12418,3118,36067,4210,21409,17948,23547,28569,26331,15374,76044,36706,45488,48300,6585,56926,41417,38243,34389,22251,354381,66861,29682,37994,105998,78344,53758,47460,16486,45198,11060,11889,33502,19490,6084,3304,18252,15518,11581,80409,0,27283,11110,31797,22275,48611,75086,60385,37254,54572,145333,25461,58773,61356,46653,109737,27025,27545,17892,15889,14570,42391,20648,15648,7584,31505,19794,22822,30363,17032,17964,8250,3860,5936,12657,15013,17583,21746,35715,38940,17794,19292,20209,17748,19149,13481,13885,0,0,0,0,0,0,0,0,0,0,0
2015/3/2,10747,31564,64995,88748,46219,30295,22950,7580,6435,30563,4369,8952,10342,20478,18887,34057,28976,10968,15249,6010,16530,16544,6425,60190,4030,22160,23356,30736,40789,32749,17537,53263,35465,65040,55264,16501,70035,51643,51076,41392,52865,273322,65330,46337,51965,73081,71150,58794,45881,26432,64431,15139,16495,37397,12563,7119,6011,28781,20129,15184,73223,0,32077,13353,40360,38282,53515,68832,81775,49224,55987,119425,44173,59228,71873,46017,112312,40738,35643,31042,21889,18115,47984,30040,11621,11153,71807,35578,35019,33359,26266,21238,9443,8251,7818,17189,16370,24011,32027,52807,42291,22244,23713,23150,23018,22499,16637,15729,0,0,0,0,0,0,0,0,0,0,0
2015/3/3,10029,32555,68007,91380,46566,31331,23513,7934,6476,31751,4420,9476,14236,20941,19425,34999,29867,11334,15844,6639,16616,17043,6533,65623,4113,23048,23601,31214,42104,33063,17890,55886,37670,66384,59467,16844,71031,53225,52464,42065,52414,266907,68551,47596,53710,88380,75936,61588,48114,27048,65567,15922,16870,39322,13030,7305,6141,29251,20691,16050,76265,0,31606,13369,41066,38383,55498,70570,83550,50015,56314,120980,46686,61281,74162,47050,112937,41932,36206,31897,22368,19277,52261,31600,12480,11133,72038,36801,35702,34073,26883,21697,10184,8491,8366,17649,16328,24238,32644,54849,43857,22808,24457,23802,23463,22966,16997,15897,0,0,0,0,0,0,0,0,0,0,0
2015/3/4,10236,33463,69932,96358,47579,32897,24270,8274,6435,32644,4472,9411,11287,21574,19319,36124,30456,11430,16377,5880,17127,17212,6993,67519,4139,22380,24077,31868,42521,33201,18588,58911,38231,69673,60945,17761,72227,53664,52413,41815,51807,273253,70518,47591,52157,73082,72355,60380,48995,26085,65304,15610,16528,37978,12450,7398,6305,29287,20205,15658,71760,0,31023,13365,40960,38829,54908,71462,84900,50981,55325,123676,48932,64047,77274,49296,116275,44124,37117,32259,22610,18411,55308,32584,12251,11557,73746,38944,37479,33428,27145,22325,9962,8769,8210,17740,16678,24569,34424,54624,45784,22734,24306,24040,23440,23383,16939,15844,0,0,0,0,0,0,0,0,0,0,0
2015/3/5,10532,33262,68876,93026,47021,31837,24007,8150,6514,31214,4363,9566,22187,20866,19413,35857,30036,11619,18622,6169,17063,17282,6609,68947,4218,22417,23406,31995,41823,33258,18303,56519,37446,68345,63224,16599,71423,52754,51969,41903,50755,272012,69592,48456,53555,101055,76130,60680,47643,25868,64315,15663,17153,37557,12281,7212,6115,30039,19926,15697,73158,0,30946,13380,40709,38865,54959,69904,82573,50816,61538,124967,46820,62411,75429,43707,109540,42298,36171,31656,22520,20064,55332,32046,12053,11163,73080,39380,36587,34492,27295,22513,9611,8865,8607,17675,16862,24579,33212,55815,45479,22781,23980,23426,23700,23180,17242,16080,0,0,0,0,0,0,0,0,0,0,0
2015/3/6,11572,36579,75632,111109,49659,33878,26074,8567,6746,34261,4619,9643,13797,22460,22990,37982,32707,12652,17640,6533,18667,18904,7224,73331,4755,24021,25580,34802,45373,36443,19900,65854,44451,74144,65828,17607,78117,58123,55951,44677,54815,347857,81810,51203,56662,101248,86263,67764,51801,27812,70128,16814,18442,40948,14697,7986,6626,29370,21406,17097,81801,0,34459,14381,44362,40010,60897,82441,88675,53994,60584,148636,50683,70994,86979,50102,127397,45320,39329,34694,25225,20880,62239,35044,13951,12847,79075,40580,40099,38960,30012,23921,11016,9697,8925,19328,19254,26952,36275,59869,50105,24632,26035,26630,25212,25048,18723,18493,0,0,0,0,0,0,0,0,0,0,0
2015/3/7,9497,25975,49105,119624,35177,24144,20530,7790,6315,23695,3930,8371,21049,17797,27089,14464,14984,9411,16956,7395,13579,16168,3068,57164,6596,25921,22002,29346,35942,32606,18927,78050,46707,64252,61653,9610,71255,53700,48595,41357,37821,377510,88373,47059,46600,163533,103362,70378,48892,21256,60456,14098,14896,38074,20867,7485,4610,21777,20750,13670,90013,0,30671,13426,37818,29043,61728,82801,75416,47065,61980,180398,34294,73115,83483,46526,121656,33825,36986,22709,20838,17843,65804,28336,20708,9652,45863,47029,30154,40576,23429,23644,11706,5669,8098,17824,19435,22026,28865,46698,50661,22949,24376,25223,22508,23343,16528,17873,0,0,0,0,0,0,0,0,0,0,0
