"車站日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,臺大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿中心,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2016/12/27,"5,624 ","17,232 ","39,788 ","48,903 ","27,474 ","16,257 ","12,150 ","4,211 ","3,090 ","15,575 ","2,543 ","4,673 ","6,875 ","10,564 ","10,971 ","18,038 ","15,895 ","5,757 ","8,118 ","3,165 ","8,508 ","8,460 ","5,321 ","29,252 ","2,326 ","13,365 ","11,097 ","17,031 ","21,811 ","17,057 ","9,798 ","29,429 ","19,185 ","33,730 ","31,907 ","10,453 ","36,198 ","26,889 ","25,629 ","22,407 ","25,867 ","143,074 ","38,754 ","22,969 ","26,953 ","28,084 ","38,113 ","29,840 ","23,578 ","13,918 ","31,903 ","7,911 ","10,151 ","17,716 ","8,373 ","3,518 ","2,880 ","13,990 ","9,510 ","7,229 ","37,365 ","7,632 ","11,037 ","6,938 ","21,541 ","22,801 ","29,092 ","38,339 ","43,417 ","25,957 ","30,490 ","71,022 ","23,635 ","32,763 ","38,998 ","21,959 ","61,423 ","20,688 ","17,351 ","14,592 ","16,418 ","12,049 ","30,221 ","17,817 ","7,707 ","8,702 ","39,202 ","23,812 ","23,403 ","24,332 ","13,220 ","10,744 ","5,216 ","4,709 ","4,765 ","10,017 ","9,195 ","14,008 ","18,819 ","29,433 ","26,616 ","13,005 ","12,625 ","11,811 ","12,510 ","11,800 ","10,003 ","9,312 ",,,,,,,,,,,
2016/12/28,"5,879 ","17,751 ","40,294 ","51,040 ","28,021 ","16,541 ","12,522 ","4,378 ","3,276 ","15,553 ","2,576 ","4,753 ","7,697 ","10,987 ","11,790 ","18,405 ","16,032 ","5,964 ","8,484 ","3,225 ","8,698 ","8,591 ","5,092 ","29,669 ","2,381 ","13,323 ","11,403 ","17,586 ","22,363 ","17,422 ","10,128 ","30,151 ","19,518 ","34,850 ","32,049 ","10,660 ","37,069 ","27,577 ","26,121 ","22,430 ","25,685 ","145,130 ","40,187 ","23,804 ","26,928 ","27,636 ","38,620 ","30,538 ","23,968 ","14,103 ","32,465 ","8,311 ","10,065 ","18,459 ","8,389 ","3,638 ","2,969 ","14,068 ","9,980 ","7,214 ","37,700 ","7,841 ","11,218 ","7,105 ","21,558 ","22,994 ","29,845 ","39,353 ","43,966 ","26,449 ","31,018 ","73,435 ","24,891 ","35,052 ","40,415 ","22,545 ","63,040 ","21,467 ","17,804 ","15,244 ","16,466 ","11,970 ","30,325 ","17,891 ","7,771 ","8,826 ","41,317 ","24,538 ","23,652 ","24,674 ","13,327 ","11,104 ","5,331 ","4,681 ","4,870 ","10,558 ","9,484 ","14,118 ","18,926 ","30,247 ","27,468 ","12,966 ","12,752 ","12,260 ","12,869 ","12,071 ","10,082 ","9,330 ",,,,,,,,,,,
2016/12/29,"6,093 ","17,415 ","40,877 ","51,620 ","27,382 ","16,129 ","12,604 ","4,349 ","3,224 ","15,758 ","2,500 ","4,796 ","8,048 ","11,124 ","11,845 ","18,585 ","15,896 ","6,039 ","8,477 ","3,319 ","9,250 ","8,672 ","5,044 ","29,308 ","2,431 ","13,492 ","11,188 ","17,517 ","22,101 ","17,802 ","9,945 ","30,647 ","19,937 ","34,402 ","32,792 ","10,584 ","36,951 ","27,643 ","26,344 ","22,636 ","25,108 ","149,691 ","41,352 ","23,692 ","27,557 ","28,215 ","41,282 ","31,023 ","24,289 ","13,780 ","32,833 ","8,250 ","10,178 ","18,503 ","9,085 ","3,643 ","2,896 ","14,816 ","9,896 ","7,496 ","40,066 ","7,649 ","11,315 ","7,024 ","21,798 ","22,840 ","30,124 ","40,331 ","44,472 ","26,569 ","32,904 ","74,595 ","24,283 ","35,587 ","41,112 ","22,811 ","64,361 ","21,212 ","17,960 ","15,136 ","16,638 ","12,638 ","31,454 ","18,153 ","7,996 ","8,785 ","41,103 ","24,565 ","23,481 ","25,976 ","13,394 ","10,975 ","5,314 ","4,733 ","4,880 ","10,382 ","9,606 ","14,317 ","19,197 ","30,848 ","27,515 ","13,144 ","12,896 ","12,078 ","12,751 ","12,050 ","10,211 ","9,615 ",,,,,,,,,,,
2016/12/30,"6,666 ","17,573 ","41,481 ","58,644 ","27,756 ","16,742 ","13,248 ","4,602 ","3,318 ","17,745 ","2,697 ","5,058 ","10,806 ","11,564 ","14,740 ","18,140 ","16,248 ","6,842 ","9,322 ","3,647 ","8,551 ","9,094 ","4,832 ","31,025 ","2,616 ","16,011 ","12,313 ","18,984 ","23,904 ","19,320 ","10,826 ","36,147 ","22,702 ","36,323 ","34,399 ","10,360 ","39,297 ","29,466 ","27,542 ","23,381 ","25,514 ","183,231 ","46,246 ","24,627 ","28,758 ","31,115 ","48,270 ","35,887 ","25,707 ","14,551 ","33,534 ","8,498 ","10,361 ","20,587 ","10,447 ","3,794 ","3,089 ","15,236 ","10,670 ","8,245 ","51,285 ","8,853 ","12,406 ","7,773 ","23,066 ","22,101 ","32,971 ","47,457 ","46,773 ","27,886 ","34,254 ","87,916 ","22,476 ","35,825 ","45,647 ","24,787 ","72,430 ","22,124 ","18,891 ","15,841 ","18,724 ","13,833 ","35,612 ","18,986 ","8,775 ","10,047 ","40,698 ","31,586 ","24,430 ","28,948 ","14,850 ","11,847 ","5,636 ","4,710 ","5,090 ","10,940 ","10,317 ","16,672 ","20,012 ","31,435 ","29,917 ","13,807 ","13,511 ","13,026 ","13,354 ","12,872 ","11,207 ","10,720 ",,,,,,,,,,,
2016/12/31,"5,669 ","14,515 ","29,463 ","69,238 ","24,749 ","12,491 ","16,822 ","5,359 ","3,822 ","12,234 ","2,687 ","4,658 ","16,435 ","9,385 ","26,215 ","8,567 ","9,282 ","5,592 ","10,356 ","4,622 ","8,313 ","9,223 ","2,907 ","24,611 ","2,713 ","21,416 ","11,762 ","17,837 ","19,684 ","18,663 ","10,921 ","39,565 ","21,908 ","30,488 ","34,739 ","5,501 ","39,673 ","28,178 ","26,184 ","23,340 ","15,739 ","227,041 ","49,422 ","22,548 ","23,408 ","34,718 ","50,012 ","33,868 ","24,481 ","11,184 ","28,993 ","7,508 ","8,850 ","18,576 ","13,250 ","3,671 ","2,063 ","10,682 ","10,415 ","7,034 ","62,507 ","9,066 ","13,496 ","8,187 ","22,255 ","19,516 ","38,008 ","59,359 ","43,204 ","26,763 ","37,170 ","124,429 ","19,058 ","39,649 ","55,615 ","46,110 ","108,554 ","29,662 ","21,558 ","12,690 ","18,607 ","36,321 ","76,510 ","36,011 ","14,956 ","9,812 ","25,280 ","24,035 ","23,775 ","34,209 ","11,943 ","12,377 ","6,089 ","3,883 ","5,164 ","9,897 ","12,389 ","14,607 ","17,986 ","25,965 ","33,092 ","14,137 ","13,415 ","14,027 ","12,635 ","13,415 ","12,093 ","11,399 ",,,,,,,,,,,
2017/1/1,"4,427 ","9,568 ","19,585 ","47,003 ","12,690 ","7,909 ","8,296 ","3,781 ","2,350 ","7,413 ","2,131 ","3,874 ","19,130 ","5,440 ","12,384 ","4,794 ","5,478 ","3,710 ","6,717 ","4,621 ","5,205 ","5,601 ","2,154 ","18,082 ","2,576 ","25,069 ","8,913 ","12,821 ","13,532 ","13,424 ","7,840 ","27,910 ","17,294 ","20,079 ","38,283 ","4,341 ","29,465 ","19,888 ","19,111 ","17,326 ","14,485 ","170,214 ","36,499 ","16,814 ","19,162 ","38,817 ","47,175 ","29,430 ","18,913 ","7,762 ","21,150 ","5,734 ","6,801 ","14,919 ","12,373 ","2,943 ","1,957 ","8,887 ","8,603 ","6,870 ","76,751 ","6,292 ","10,268 ","5,591 ","15,834 ","12,955 ","26,456 ","42,135 ","29,606 ","18,572 ","34,387 ","91,749 ","12,688 ","28,022 ","32,730 ","18,371 ","57,737 ","13,797 ","14,182 ","8,181 ","13,052 ","13,893 ","34,769 ","12,370 ","10,933 ","6,996 ","16,531 ","17,087 ","14,183 ","23,913 ","6,950 ","8,294 ","4,140 ","2,398 ","3,634 ","7,009 ","8,827 ","10,541 ","12,601 ","20,210 ","24,876 ","9,645 ","9,597 ","9,500 ","9,001 ","9,628 ","7,499 ","7,540 ",,,,,,,,,,,
2017/1/2,"5,371 ","9,159 ","19,080 ","43,602 ","11,873 ","7,851 ","7,510 ","3,298 ","1,919 ","8,066 ","1,695 ","3,238 ","12,541 ","5,168 ","10,603 ","4,678 ","5,564 ","3,440 ","6,519 ","3,949 ","4,830 ","5,404 ","2,130 ","16,037 ","1,831 ","17,015 ","8,089 ","11,701 ","13,817 ","11,624 ","7,114 ","23,012 ","13,874 ","19,183 ","18,932 ","3,671 ","26,915 ","18,826 ","17,780 ","16,028 ","10,065 ","168,385 ","33,092 ","14,875 ","16,490 ","26,073 ","33,539 ","23,425 ","16,929 ","8,458 ","20,831 ","5,192 ","5,995 ","13,079 ","8,525 ","2,597 ","2,222 ","8,103 ","7,367 ","4,904 ","49,936 ","5,503 ","8,598 ","5,338 ","15,289 ","13,852 ","22,592 ","37,391 ","28,385 ","17,702 ","28,198 ","71,197 ","9,875 ","24,756 ","29,807 ","16,127 ","48,508 ","12,442 ","12,476 ","7,652 ","13,050 ","9,868 ","24,403 ","10,800 ","7,746 ","6,296 ","16,562 ","10,606 ","13,106 ","17,743 ","5,686 ","7,201 ","3,727 ","2,001 ","3,122 ","5,977 ","7,576 ","10,949 ","11,406 ","18,112 ","20,114 ","8,665 ","8,988 ","8,543 ","8,286 ","9,121 ","6,383 ","6,443 ",,,,,,,,,,,
2017/1/3,"5,670 ","16,393 ","38,045 ","44,898 ","25,747 ","15,921 ","12,259 ","4,219 ","3,071 ","15,276 ","2,468 ","4,550 ","6,242 ","10,041 ","10,000 ","17,858 ","15,596 ","5,598 ","8,014 ","3,153 ","7,542 ","8,182 ","5,108 ","27,520 ","2,282 ","12,962 ","11,038 ","16,682 ","21,635 ","16,385 ","9,581 ","26,946 ","17,949 ","32,660 ","29,176 ","10,197 ","35,865 ","26,634 ","25,782 ","22,191 ","25,079 ","143,595 ","35,470 ","21,491 ","25,176 ","26,717 ","35,015 ","28,842 ","22,930 ","13,438 ","30,591 ","7,856 ","9,710 ","17,576 ","7,310 ","3,447 ","2,876 ","13,558 ","9,400 ","7,065 ","36,812 ","7,678 ","11,017 ","7,047 ","20,839 ","22,514 ","28,183 ","35,362 ","42,138 ","24,970 ","29,557 ","65,837 ","22,360 ","31,403 ","35,697 ","22,228 ","55,810 ","20,378 ","17,203 ","14,178 ","15,765 ","11,736 ","27,535 ","17,011 ","7,437 ","8,350 ","37,419 ","23,613 ","22,395 ","24,102 ","12,559 ","10,223 ","5,014 ","4,568 ","4,477 ","9,811 ","8,958 ","13,733 ","17,640 ","28,375 ","25,196 ","12,948 ","12,320 ","11,521 ","12,220 ","11,575 ","9,888 ","9,097 ",,,,,,,,,,,
2017/1/4,"5,316 ","16,416 ","38,191 ","44,950 ","25,866 ","15,625 ","11,979 ","4,186 ","3,171 ","14,870 ","2,601 ","4,690 ","7,416 ","10,427 ","10,928 ","18,039 ","15,840 ","5,841 ","8,335 ","3,535 ","8,633 ","8,460 ","5,030 ","28,347 ","2,254 ","13,681 ","11,113 ","17,040 ","21,858 ","16,893 ","9,399 ","27,658 ","18,174 ","33,250 ","29,934 ","10,107 ","35,550 ","26,845 ","25,496 ","22,005 ","24,838 ","130,716 ","36,203 ","23,049 ","26,305 ","26,970 ","36,835 ","29,640 ","24,980 ","13,558 ","31,760 ","7,966 ","9,914 ","17,840 ","6,882 ","3,538 ","2,968 ","13,927 ","9,976 ","7,047 ","38,332 ","7,638 ","11,119 ","7,155 ","21,350 ","22,717 ","28,560 ","35,019 ","42,831 ","25,863 ","29,741 ","65,268 ","23,023 ","32,350 ","36,096 ","21,050 ","55,313 ","20,368 ","17,072 ","14,739 ","15,386 ","12,359 ","27,839 ","16,935 ","7,992 ","8,308 ","38,054 ","23,850 ","22,478 ","24,216 ","12,691 ","10,979 ","5,327 ","4,673 ","4,752 ","10,167 ","9,070 ","13,610 ","17,902 ","28,029 ","25,280 ","13,028 ","12,726 ","11,834 ","12,580 ","11,648 ","9,998 ","9,267 ",,,,,,,,,,,
2017/1/5,"5,472 ","16,837 ","39,427 ","46,398 ","26,343 ","15,947 ","12,248 ","4,290 ","3,170 ","15,848 ","2,611 ","4,807 ","7,235 ","10,595 ","11,090 ","18,001 ","15,787 ","5,569 ","8,282 ","3,459 ","8,660 ","8,225 ","4,926 ","29,778 ","2,395 ","13,660 ","11,116 ","16,914 ","22,193 ","16,833 ","9,634 ","27,729 ","18,348 ","33,792 ","30,446 ","9,997 ","36,023 ","27,226 ","25,797 ","22,059 ","24,879 ","132,648 ","36,777 ","22,526 ","26,699 ","27,379 ","35,848 ","29,362 ","23,760 ","13,420 ","32,041 ","7,923 ","10,206 ","17,924 ","6,999 ","3,529 ","2,912 ","14,030 ","10,026 ","7,432 ","38,361 ","7,475 ","11,264 ","7,001 ","21,226 ","22,647 ","28,896 ","35,306 ","43,086 ","26,018 ","29,813 ","65,409 ","23,072 ","33,001 ","37,065 ","20,976 ","56,690 ","20,743 ","17,117 ","14,679 ","15,595 ","12,247 ","27,926 ","17,225 ","8,052 ","8,310 ","38,675 ","24,720 ","22,819 ","24,053 ","12,853 ","11,024 ","5,124 ","4,709 ","4,634 ","10,019 ","8,948 ","13,680 ","18,107 ","29,252 ","25,365 ","13,160 ","12,703 ","11,912 ","12,537 ","11,719 ","10,185 ","9,452 ",,,,,,,,,,,
2017/1/6,"6,186 ","17,671 ","40,928 ","52,009 ","27,279 ","16,732 ","12,808 ","4,415 ","3,348 ","16,934 ","2,712 ","5,099 ","7,907 ","11,336 ","13,233 ","18,999 ","16,771 ","6,516 ","8,989 ","3,514 ","9,558 ","8,860 ","6,072 ","38,306 ","2,636 ","14,413 ","11,837 ","18,482 ","24,970 ","18,125 ","10,496 ","31,521 ","20,737 ","35,347 ","32,707 ","10,264 ","38,319 ","28,513 ","27,294 ","23,207 ","25,236 ","157,250 ","41,659 ","23,835 ","28,529 ","29,034 ","39,567 ","32,341 ","26,185 ","14,223 ","33,374 ","8,364 ","10,610 ","19,605 ","7,410 ","3,841 ","3,117 ","14,460 ","10,329 ","8,134 ","42,596 ","8,236 ","12,031 ","7,957 ","22,768 ","23,782 ","31,204 ","40,851 ","46,126 ","27,371 ","31,647 ","75,618 ","23,841 ","35,222 ","42,125 ","24,134 ","64,230 ","22,373 ","18,502 ","15,801 ","17,968 ","12,968 ","31,412 ","18,373 ","8,423 ","8,910 ","40,102 ","25,544 ","24,091 ","25,871 ","13,625 ","11,736 ","5,610 ","4,910 ","4,932 ","10,815 ","9,620 ","15,885 ","19,326 ","30,597 ","27,163 ","13,756 ","13,475 ","13,075 ","13,450 ","12,717 ","11,181 ","10,249 ",,,,,,,,,,,
2017/1/7,"4,584 ","11,764 ","24,887 ","51,424 ","15,997 ","11,627 ","9,110 ","3,700 ","2,836 ","10,583 ","2,143 ","3,364 ","8,495 ","7,479 ","14,152 ","6,552 ","7,139 ","4,612 ","7,916 ","3,717 ","6,365 ","6,755 ","2,409 ","27,371 ","2,159 ","15,664 ","9,907 ","14,856 ","17,891 ","18,043 ","9,196 ","32,168 ","19,200 ","29,149 ","26,375 ","5,380 ","33,443 ","24,100 ","22,470 ","19,482 ","14,510 ","161,911 ","40,299 ","20,724 ","20,778 ","28,979 ","39,878 ","28,664 ","22,037 ","10,176 ","26,176 ","6,640 ","7,301 ","16,724 ","7,956 ","3,625 ","2,591 ","9,052 ","8,878 ","5,784 ","41,469 ","6,269 ","10,497 ","6,506 ","18,747 ","16,992 ","30,258 ","37,853 ","37,002 ","22,420 ","30,229 ","79,365 ","16,175 ","33,405 ","37,199 ","19,578 ","54,020 ","17,156 ","15,277 ","10,262 ","13,772 ","9,494 ","26,296 ","13,468 ","9,812 ","7,503 ","20,861 ","18,854 ","16,616 ","20,873 ","10,057 ","12,120 ","5,608 ","2,943 ","4,199 ","8,146 ","9,431 ","12,852 ","14,538 ","23,007 ","25,305 ","11,652 ","11,385 ","11,973 ","10,405 ","11,120 ","8,915 ","8,603 ",,,,,,,,,,,
2017/1/8,"4,224 ","8,771 ","18,285 ","40,958 ","12,821 ","8,512 ","6,968 ","3,296 ","2,211 ","7,153 ","1,710 ","2,578 ","7,445 ","5,580 ","10,590 ","4,932 ","5,551 ","3,452 ","6,135 ","3,110 ","5,098 ","5,347 ","1,899 ","19,469 ","1,954 ","12,206 ","7,677 ","11,206 ","14,046 ","13,800 ","7,279 ","22,969 ","15,345 ","20,845 ","21,937 ","4,872 ","26,577 ","18,910 ","17,571 ","15,621 ","11,001 ","150,220 ","33,291 ","15,165 ","18,899 ","26,584 ","31,176 ","21,644 ","17,346 ","7,336 ","19,627 ","5,183 ","6,616 ","13,053 ","7,232 ","2,724 ","1,710 ","7,109 ","7,186 ","5,560 ","35,223 ","5,756 ","8,822 ","5,335 ","15,361 ","12,882 ","23,819 ","32,514 ","29,315 ","17,908 ","26,790 ","67,725 ","13,115 ","25,434 ","29,255 ","15,332 ","45,732 ","13,947 ","12,605 ","7,753 ","11,399 ","8,078 ","23,735 ","10,428 ","8,437 ","6,186 ","16,386 ","11,330 ","13,397 ","16,092 ","6,445 ","7,599 ","4,192 ","2,362 ","3,294 ","6,513 ","7,474 ","11,271 ","11,898 ","18,456 ","21,113 ","8,927 ","9,220 ","9,659 ","8,604 ","8,957 ","7,123 ","6,981 ",,,,,,,,,,,
2017/1/9,"5,199 ","16,135 ","37,797 ","43,990 ","25,303 ","15,105 ","11,595 ","4,078 ","3,061 ","14,749 ","2,454 ","4,617 ","5,032 ","10,038 ","10,908 ","17,388 ","15,454 ","5,461 ","8,075 ","3,131 ","8,109 ","8,071 ","4,919 ","27,865 ","2,921 ","12,866 ","10,714 ","16,463 ","21,734 ","15,992 ","9,162 ","25,866 ","17,235 ","32,095 ","28,219 ","9,884 ","34,922 ","26,201 ","25,136 ","21,826 ","25,196 ","135,443 ","34,663 ","22,748 ","25,887 ","25,847 ","31,753 ","27,566 ","22,812 ","13,133 ","31,007 ","7,806 ","9,916 ","17,071 ","6,507 ","3,412 ","2,834 ","11,776 ","9,339 ","6,980 ","34,987 ","7,667 ","11,190 ","7,090 ","21,056 ","22,508 ","27,790 ","34,973 ","41,761 ","25,447 ","29,229 ","64,815 ","21,463 ","30,832 ","35,186 ","20,724 ","55,852 ","19,709 ","16,914 ","14,262 ","15,355 ","12,073 ","26,675 ","16,433 ","7,172 ","8,393 ","37,614 ","23,484 ","21,883 ","23,173 ","12,189 ","10,495 ","5,046 ","4,482 ","4,546 ","9,738 ","8,933 ","13,877 ","17,394 ","27,964 ","24,029 ","12,762 ","12,364 ","11,811 ","12,419 ","11,510 ","9,546 ","8,978 ",,,,,,,,,,,
2017/1/10,"5,346 ","16,385 ","38,974 ","45,688 ","25,966 ","15,484 ","11,958 ","4,215 ","3,188 ","14,969 ","2,551 ","4,675 ","6,651 ","10,449 ","11,648 ","17,927 ","15,635 ","5,544 ","8,241 ","3,336 ","8,511 ","8,299 ","4,992 ","28,707 ","3,002 ","13,349 ","11,048 ","16,593 ","22,052 ","16,657 ","9,539 ","26,667 ","18,203 ","32,786 ","29,999 ","10,032 ","35,920 ","26,933 ","25,663 ","22,102 ","25,287 ","131,045 ","35,621 ","22,423 ","26,091 ","26,552 ","33,131 ","29,162 ","23,580 ","13,483 ","31,083 ","7,958 ","9,899 ","17,744 ","7,072 ","3,482 ","3,040 ","11,984 ","9,554 ","7,228 ","36,887 ","7,716 ","11,272 ","6,947 ","21,496 ","22,985 ","28,761 ","35,351 ","43,187 ","25,742 ","29,311 ","66,202 ","22,388 ","31,957 ","36,203 ","21,156 ","56,201 ","20,847 ","17,333 ","14,503 ","15,478 ","12,104 ","26,612 ","16,883 ","7,677 ","8,375 ","37,898 ","23,716 ","22,376 ","23,592 ","12,736 ","10,904 ","5,249 ","4,737 ","4,712 ","10,001 ","9,075 ","13,758 ","17,702 ","28,296 ","24,625 ","13,139 ","12,686 ","11,923 ","12,557 ","11,538 ","9,642 ","9,280 ",,,,,,,,,,,
2017/1/11,"5,146 ","16,446 ","38,878 ","46,368 ","25,650 ","15,445 ","11,939 ","4,205 ","3,275 ","15,063 ","2,651 ","4,785 ","6,711 ","10,628 ","12,565 ","18,204 ","16,058 ","5,704 ","8,320 ","3,401 ","8,781 ","8,151 ","5,152 ","31,261 ","2,827 ","13,188 ","11,285 ","17,025 ","22,612 ","16,931 ","9,574 ","27,493 ","18,680 ","33,372 ","30,287 ","9,866 ","35,911 ","27,549 ","25,798 ","22,455 ","24,885 ","132,126 ","36,817 ","22,857 ","26,437 ","26,601 ","34,249 ","29,058 ","23,714 ","13,431 ","31,715 ","7,915 ","10,037 ","17,794 ","6,833 ","3,397 ","3,033 ","12,018 ","9,597 ","7,248 ","37,105 ","7,687 ","11,387 ","7,182 ","21,712 ","22,821 ","29,134 ","35,943 ","43,439 ","26,227 ","29,294 ","67,361 ","22,973 ","32,620 ","37,587 ","21,778 ","56,740 ","20,568 ","17,150 ","14,503 ","15,701 ","12,293 ","27,983 ","17,037 ","7,523 ","8,253 ","39,047 ","23,085 ","22,674 ","24,034 ","12,426 ","11,107 ","5,606 ","4,526 ","4,706 ","10,182 ","9,226 ","13,459 ","18,004 ","28,243 ","24,962 ","13,061 ","12,863 ","12,230 ","12,672 ","11,750 ","9,720 ","9,264 ",,,,,,,,,,,
2017/1/12,"5,630 ","16,669 ","39,462 ","48,734 ","26,275 ","15,898 ","12,283 ","4,252 ","3,150 ","15,438 ","2,517 ","4,644 ","6,936 ","11,084 ","11,549 ","18,244 ","15,947 ","5,853 ","8,148 ","3,317 ","8,765 ","8,428 ","5,207 ","31,117 ","2,289 ","13,012 ","11,127 ","17,235 ","22,464 ","17,362 ","9,733 ","29,701 ","19,418 ","33,298 ","30,189 ","10,004 ","36,365 ","27,603 ","26,019 ","22,228 ","24,334 ","135,166 ","37,321 ","22,233 ","26,419 ","26,937 ","34,615 ","28,822 ","23,902 ","13,252 ","32,129 ","8,040 ","10,033 ","17,999 ","6,718 ","3,498 ","3,002 ","11,856 ","9,765 ","7,146 ","37,663 ","7,616 ","11,612 ","7,073 ","21,527 ","22,864 ","29,751 ","35,898 ","43,724 ","26,179 ","31,010 ","67,225 ","22,706 ","33,091 ","38,277 ","21,737 ","59,639 ","20,710 ","17,777 ","14,806 ","16,311 ","12,011 ","29,609 ","17,201 ","7,673 ","8,320 ","39,101 ","23,700 ","22,977 ","24,096 ","13,382 ","11,011 ","5,557 ","4,627 ","4,719 ","10,178 ","9,318 ","13,175 ","18,170 ","29,378 ","24,876 ","13,027 ","12,737 ","12,066 ","12,532 ","11,756 ","9,716 ","9,331 ",,,,,,,,,,,
2017/1/13,"6,373 ","18,224 ","43,071 ","56,838 ","27,809 ","17,578 ","13,300 ","4,651 ","3,560 ","18,172 ","2,684 ","4,840 ","6,164 ","11,790 ","14,501 ","20,644 ","17,236 ","6,468 ","9,230 ","3,312 ","9,781 ","9,048 ","5,955 ","35,344 ","2,468 ","13,283 ","12,141 ","18,261 ","25,073 ","19,028 ","10,909 ","37,072 ","21,995 ","36,752 ","33,169 ","10,731 ","39,444 ","29,079 ","28,019 ","23,500 ","25,618 ","162,073 ","42,643 ","24,341 ","28,200 ","27,645 ","34,813 ","31,226 ","25,669 ","14,041 ","33,717 ","8,653 ","10,327 ","18,402 ","7,821 ","3,776 ","2,939 ","12,761 ","9,763 ","7,902 ","40,607 ","8,331 ","12,269 ","7,796 ","22,821 ","24,115 ","32,252 ","41,626 ","47,766 ","28,002 ","30,632 ","78,949 ","25,592 ","37,763 ","44,363 ","24,584 ","68,186 ","23,266 ","18,964 ","16,015 ","18,060 ","11,780 ","31,979 ","19,369 ","7,641 ","9,899 ","42,121 ","26,167 ","25,233 ","24,207 ","15,441 ","11,586 ","6,066 ","5,114 ","5,067 ","11,055 ","10,681 ","16,501 ","20,108 ","31,618 ","27,256 ","14,019 ","13,303 ","13,737 ","13,753 ","12,970 ","10,258 ","10,299 ",,,,,,,,,,,
2017/1/14,"4,480 ","11,580 ","26,196 ","56,961 ","16,324 ","11,935 ","9,837 ","4,081 ","2,853 ","11,375 ","1,989 ","2,892 ","5,531 ","7,714 ","13,343 ","7,020 ","7,999 ","4,248 ","8,283 ","2,797 ","6,585 ","7,212 ","2,501 ","28,176 ","1,959 ","11,155 ","9,764 ","14,415 ","17,144 ","15,425 ","9,348 ","33,185 ","20,644 ","29,523 ","25,255 ","5,201 ","33,996 ","24,427 ","22,351 ","19,294 ","13,731 ","163,342 ","43,208 ","20,887 ","19,855 ","25,811 ","36,036 ","26,114 ","21,195 ","9,922 ","26,368 ","6,446 ","7,131 ","15,057 ","8,136 ","3,369 ","1,848 ","8,516 ","8,425 ","5,869 ","34,899 ","6,056 ","9,815 ","6,379 ","18,103 ","16,877 ","29,914 ","38,389 ","37,454 ","22,975 ","29,261 ","82,398 ","16,165 ","35,117 ","42,564 ","19,638 ","58,043 ","17,158 ","15,674 ","9,959 ","12,867 ","7,762 ","29,802 ","14,054 ","8,172 ","8,954 ","22,752 ","19,011 ","17,740 ","20,139 ","10,490 ","9,295 ","5,271 ","2,845 ","4,154 ","9,370 ","10,395 ","14,229 ","14,253 ","22,246 ","24,553 ","11,056 ","10,956 ","11,761 ","10,716 ","11,226 ","7,896 ","8,339 ",,,,,,,,,,,
2017/1/15,"4,782 ","9,387 ","19,777 ","46,670 ","12,563 ","9,053 ","7,256 ","3,365 ","2,289 ","8,066 ","1,690 ","2,521 ","6,301 ","5,944 ","12,435 ","5,094 ","5,744 ","3,541 ","6,593 ","2,551 ","5,194 ","5,503 ","2,098 ","21,103 ","1,921 ","10,444 ","8,206 ","12,808 ","14,919 ","13,573 ","7,998 ","28,232 ","17,275 ","22,436 ","22,400 ","4,359 ","28,428 ","20,484 ","18,710 ","16,536 ","10,230 ","159,719 ","35,712 ","16,257 ","18,942 ","23,815 ","31,383 ","22,837 ","18,437 ","7,883 ","21,568 ","5,589 ","6,263 ","13,392 ","8,171 ","2,847 ","1,583 ","7,261 ","7,151 ","5,830 ","33,021 ","5,939 ","9,111 ","5,820 ","16,035 ","13,802 ","25,321 ","36,236 ","31,017 ","18,925 ","26,972 ","70,919 ","12,961 ","28,841 ","32,738 ","15,428 ","50,484 ","14,982 ","13,178 ","8,157 ","11,932 ","7,027 ","27,146 ","10,980 ","8,015 ","8,543 ","17,833 ","11,381 ","14,932 ","16,399 ","8,110 ","8,105 ","5,172 ","2,638 ","3,574 ","7,833 ","8,309 ","12,651 ","12,616 ","19,296 ","20,681 ","9,566 ","9,265 ","10,015 ","8,767 ","9,457 ","7,154 ","7,390 ",,,,,,,,,,,
