"日期",松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,臺大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿中心,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2020/5/15,"3,811 ","14,100 ","41,703 ","43,501 ","26,442 ","14,306 ","11,531 ","3,790 ","2,978 ","14,338 ","2,078 ","4,616 ","4,414 ","9,453 ","10,325 ","18,002 ","16,904 ","5,896 ","8,865 ","3,464 ","8,745 ","8,718 ","5,154 ","26,940 ","3,944 ","10,783 ","12,086 ","16,359 ","22,813 ","16,748 ","9,482 ","25,224 ","17,354 ","32,058 ","23,679 ","10,968 ","36,165 ","26,265 ","25,370 ","19,759 ","23,002 ","134,357 ","41,953 ","20,694 ","22,555 ","27,083 ","27,192 ","26,716 ","23,273 ","12,030 ","29,327 ","6,574 ","7,280 ","19,093 ","3,999 ","3,461 ","3,373 ","13,405 ","9,346 ","10,739 ","30,761 ","8,945 ","13,653 ","7,696 ","22,457 ","23,053 ","27,710 ","40,610 ","39,576 ","26,183 ","24,754 ","58,385 ","21,958 ","31,081 ","37,431 ","22,296 ","63,545 ","20,465 ","15,803 ","14,820 ","19,686 ","12,841 ","24,691 ","19,472 ","7,671 ","11,114 ","38,220 ","23,114 ","23,918 ","22,248 ","13,881 ","11,709 ","5,559 ","4,985 ","6,305 ","10,029 ","9,911 ","11,683 ","16,620 ","28,811 ","24,198 ","13,962 ","12,778 ","12,687 ","11,864 ","11,898 ","10,609 ","9,648 ",776 ,"2,260 ","3,292 ","4,162 ","1,734 ","2,502 ","2,351 ","7,560 ","2,204 ","3,312 ","3,398 "
2020/5/16,"2,078 ","7,967 ","20,388 ","38,013 ","15,362 ","8,541 ","7,132 ","3,123 ","1,723 ","8,397 ","1,252 ","2,881 ","4,542 ","5,882 ","7,402 ","5,048 ","6,028 ","3,421 ","6,823 ","2,865 ","4,780 ","5,559 ","2,109 ","13,664 ","4,238 ","9,068 ","7,991 ","11,071 ","13,579 ","11,918 ","7,359 ","20,560 ","13,957 ","21,985 ","13,571 ","4,056 ","25,428 ","17,627 ","16,477 ","13,925 ","8,795 ","107,636 ","38,405 ","14,389 ","13,507 ","20,447 ","20,983 ","19,374 ","16,071 ","7,585 ","18,947 ","5,059 ","4,499 ","13,250 ","3,738 ","2,425 ","1,440 ","7,101 ","6,936 ","7,959 ","24,328 ","5,073 ","9,298 ","5,095 ","14,229 ","12,744 ","20,950 ","30,322 ","25,253 ","17,448 ","19,332 ","51,173 ","11,357 ","22,569 ","31,726 ","15,958 ","45,891 ","13,152 ","11,785 ","7,293 ","12,908 ","7,638 ","16,755 ","11,676 ","7,716 ","8,105 ","16,290 ","11,346 ","12,896 ","12,636 ","7,557 ","7,571 ","3,954 ","1,978 ","4,745 ","6,418 ","7,422 ","8,533 ","10,686 ","15,622 ","18,239 ","9,029 ","8,081 ","8,637 ","8,108 ","8,365 ","6,501 ","6,154 ",416 ,"1,878 ","2,322 ","3,514 ",927 ,"1,020 ","1,564 ","6,136 ","1,718 ","2,545 ","2,091 "
2020/5/17,"2,037 ","6,299 ","15,195 ","29,228 ","11,429 ","6,629 ","5,731 ","2,936 ","1,647 ","7,881 ","1,125 ","2,259 ","4,294 ","5,096 ","6,806 ","4,344 ","5,069 ","3,188 ","5,782 ","3,085 ","4,245 ","4,707 ","1,940 ","11,352 ","3,991 ","8,820 ","7,083 ","9,690 ","12,092 ","10,887 ","6,578 ","19,052 ","11,228 ","18,011 ","12,857 ","3,333 ","22,098 ","15,142 ","14,060 ","12,115 ","7,242 ","92,094 ","30,327 ","10,050 ","12,749 ","18,139 ","19,037 ","16,965 ","14,308 ","6,144 ","16,213 ","4,160 ","3,705 ","12,085 ","3,320 ","2,243 ","1,158 ","6,443 ","5,956 ","7,495 ","26,784 ","4,790 ","7,538 ","4,222 ","12,121 ","10,149 ","17,682 ","25,665 ","21,576 ","15,242 ","17,343 ","43,599 ","9,269 ","18,761 ","22,073 ","11,953 ","37,188 ","11,145 ","10,416 ","6,596 ","11,018 ","6,606 ","14,038 ","8,956 ","7,848 ","6,589 ","12,167 ","8,706 ","9,719 ","10,480 ","6,483 ","6,198 ","3,445 ","1,845 ","4,255 ","5,347 ","6,579 ","7,134 ","8,760 ","13,486 ","15,398 ","7,538 ","6,495 ","7,133 ","6,572 ","7,363 ","5,484 ","5,328 ",390 ,"1,763 ","2,203 ","3,472 ",808 ,895 ,"1,306 ","5,573 ","1,497 ","2,310 ","2,046 "
2020/5/18,"3,642 ","12,999 ","37,431 ","33,146 ","23,461 ","13,008 ","10,576 ","3,573 ","2,936 ","13,341 ","1,950 ","4,595 ","3,596 ","9,193 ","8,692 ","17,668 ","15,978 ","5,162 ","8,162 ","2,935 ","8,154 ","7,767 ","4,757 ","25,857 ","3,263 ","9,692 ","11,310 ","15,549 ","21,465 ","15,232 ","8,974 ","21,837 ","14,918 ","29,309 ","20,529 ","10,327 ","33,673 ","24,490 ","24,188 ","18,841 ","22,241 ","97,309 ","30,403 ","18,182 ","20,698 ","22,788 ","23,264 ","23,551 ","20,274 ","11,740 ","27,791 ","6,233 ","6,788 ","17,352 ","3,479 ","3,190 ","3,280 ","12,859 ","8,635 ","9,972 ","27,415 ","8,309 ","11,470 ","7,107 ","20,793 ","22,023 ","23,835 ","34,638 ","36,426 ","24,203 ","22,073 ","42,366 ","19,467 ","26,228 ","28,671 ","17,594 ","51,728 ","18,923 ","14,652 ","13,859 ","15,835 ","11,660 ","20,763 ","17,011 ","6,335 ","9,742 ","34,548 ","21,103 ","21,946 ","20,158 ","13,607 ","10,229 ","4,799 ","4,662 ","5,697 ","9,492 ","8,681 ","10,356 ","14,783 ","26,888 ","20,020 ","12,748 ","11,648 ","11,738 ","11,350 ","11,167 ","10,090 ","8,590 ",716 ,"2,068 ","3,141 ","3,843 ","1,557 ","2,381 ","2,227 ","5,754 ","1,861 ","2,818 ","2,950 "
2020/5/19,"3,444 ","13,596 ","39,296 ","35,597 ","24,818 ","13,867 ","11,009 ","3,501 ","2,982 ","13,895 ","1,971 ","4,462 ","3,507 ","9,109 ","9,031 ","18,491 ","16,616 ","5,260 ","8,337 ","2,763 ","8,159 ","7,971 ","5,266 ","25,882 ","3,224 ","9,692 ","11,424 ","15,350 ","21,834 ","15,823 ","9,145 ","22,424 ","15,501 ","30,994 ","22,064 ","10,971 ","34,560 ","25,379 ","24,686 ","19,285 ","22,877 ","95,807 ","32,669 ","18,963 ","21,587 ","22,988 ","23,754 ","23,934 ","20,792 ","11,887 ","27,526 ","6,209 ","6,861 ","17,549 ","3,595 ","3,349 ","3,369 ","13,207 ","8,648 ","9,762 ","25,823 ","8,268 ","11,514 ","7,036 ","21,056 ","22,356 ","24,411 ","35,404 ","37,343 ","24,768 ","22,230 ","44,005 ","21,827 ","25,776 ","30,275 ","18,711 ","52,868 ","19,805 ","14,787 ","14,462 ","16,263 ","11,662 ","21,538 ","17,905 ","6,493 ","9,992 ","36,407 ","21,963 ","23,109 ","20,583 ","14,041 ","10,425 ","4,963 ","4,948 ","5,732 ","10,022 ","8,769 ","10,663 ","15,839 ","28,190 ","21,447 ","13,043 ","11,778 ","12,094 ","11,825 ","11,484 ","10,138 ","8,844 ",745 ,"2,129 ","3,274 ","3,828 ","1,596 ","2,605 ","2,423 ","5,925 ","1,968 ","2,887 ","3,033 "
2020/5/20,"3,498 ","13,917 ","39,873 ","37,731 ","25,426 ","13,897 ","11,088 ","3,646 ","2,997 ","13,993 ","2,027 ","4,473 ","3,734 ","9,485 ","9,435 ","18,367 ","16,844 ","5,377 ","8,680 ","2,950 ","8,427 ","8,170 ","5,090 ","26,501 ","3,440 ","10,012 ","11,717 ","15,848 ","22,234 ","16,048 ","9,325 ","23,009 ","17,113 ","31,543 ","23,448 ","10,918 ","35,015 ","25,744 ","24,927 ","19,570 ","24,303 ","102,895 ","35,411 ","19,924 ","22,074 ","24,553 ","24,780 ","25,307 ","21,897 ","11,985 ","28,719 ","6,488 ","7,113 ","18,296 ","4,002 ","3,520 ","3,352 ","13,334 ","9,155 ","10,430 ","27,990 ","8,471 ","11,999 ","7,400 ","21,517 ","22,568 ","25,116 ","36,551 ","38,516 ","25,351 ","23,362 ","47,885 ","21,910 ","28,228 ","32,145 ","19,934 ","55,342 ","19,885 ","15,211 ","14,652 ","16,858 ","12,194 ","22,656 ","18,277 ","6,922 ","10,623 ","37,081 ","22,608 ","23,456 ","21,108 ","14,133 ","10,678 ","5,192 ","4,884 ","6,028 ","10,039 ","9,091 ","10,899 ","15,890 ","28,048 ","22,735 ","13,335 ","11,949 ","12,134 ","11,913 ","11,447 ","10,263 ","9,069 ",707 ,"2,127 ","3,227 ","3,910 ","1,598 ","2,533 ","2,432 ","6,192 ","1,993 ","2,954 ","3,150 "
2020/5/21,"3,546 ","13,994 ","40,190 ","37,573 ","25,270 ","14,147 ","11,114 ","3,917 ","2,905 ","13,885 ","2,027 ","4,601 ","3,903 ","9,367 ","9,256 ","18,401 ","16,811 ","5,495 ","8,734 ","2,962 ","8,575 ","8,238 ","5,143 ","26,497 ","3,477 ","10,136 ","11,860 ","16,215 ","22,326 ","16,126 ","9,576 ","22,834 ","16,519 ","31,800 ","23,238 ","10,592 ","35,584 ","25,624 ","25,009 ","19,309 ","22,630 ","104,668 ","34,841 ","19,400 ","22,182 ","24,327 ","23,768 ","24,726 ","21,414 ","12,027 ","28,606 ","6,423 ","7,039 ","17,752 ","4,059 ","3,343 ","3,323 ","13,243 ","8,896 ","10,183 ","27,338 ","8,226 ","12,105 ","7,188 ","21,374 ","22,264 ","24,857 ","36,878 ","37,686 ","25,018 ","23,454 ","45,182 ","21,539 ","26,242 ","31,291 ","19,492 ","55,464 ","20,340 ","15,336 ","14,674 ","17,582 ","11,887 ","22,305 ","18,669 ","6,837 ","10,648 ","36,483 ","22,384 ","23,391 ","20,842 ","14,059 ","10,657 ","5,037 ","4,928 ","5,865 ","10,271 ","8,973 ","11,040 ","16,112 ","28,618 ","21,992 ","13,424 ","11,828 ","12,362 ","12,027 ","11,570 ","10,272 ","8,895 ",665 ,"2,251 ","3,371 ","3,975 ","1,590 ","2,455 ","2,450 ","6,093 ","1,907 ","3,140 ","3,072 "
2020/5/22,"3,949 ","14,541 ","42,798 ","43,112 ","26,361 ","14,880 ","11,876 ","4,036 ","2,860 ","14,161 ","2,026 ","4,432 ","3,712 ","9,193 ","10,413 ","18,709 ","17,015 ","5,642 ","9,253 ","2,897 ","8,854 ","8,379 ","5,535 ","26,597 ","3,785 ","9,912 ","12,260 ","16,503 ","23,131 ","16,362 ","9,961 ","24,016 ","17,393 ","32,835 ","23,409 ","10,697 ","36,358 ","26,465 ","25,471 ","19,564 ","22,016 ","134,123 ","39,726 ","20,162 ","22,334 ","25,165 ","23,536 ","24,700 ","21,678 ","11,775 ","28,063 ","6,652 ","7,094 ","17,722 ","4,275 ","3,461 ","3,358 ","12,835 ","8,843 ","10,087 ","26,666 ","8,642 ","12,825 ","7,290 ","21,966 ","22,353 ","26,227 ","41,652 ","38,804 ","25,632 ","23,151 ","52,616 ","22,246 ","29,974 ","35,941 ","21,530 ","63,027 ","21,065 ","15,791 ","14,959 ","20,279 ","11,937 ","24,074 ","20,144 ","6,906 ","10,999 ","38,732 ","23,578 ","24,561 ","21,435 ","13,597 ","10,801 ","5,258 ","4,973 ","6,096 ","10,311 ","9,907 ","11,434 ","17,043 ","29,038 ","23,672 ","13,858 ","11,936 ","13,102 ","12,374 ","12,117 ","10,375 ","9,112 ",675 ,"2,405 ","3,691 ","4,545 ","1,696 ","2,646 ","2,635 ","7,453 ","2,121 ","3,385 ","3,257 "
2020/5/23,"1,975 ","8,020 ","20,534 ","39,253 ","14,428 ","8,848 ","6,999 ","2,998 ","2,006 ","7,473 ","1,143 ","2,571 ","2,717 ","5,488 ","8,180 ","5,030 ","5,907 ","3,050 ","6,708 ","2,211 ","4,905 ","5,328 ","2,036 ","13,437 ","4,136 ","7,591 ","7,965 ","11,396 ","14,314 ","12,897 ","7,526 ","21,293 ","13,951 ","23,304 ","13,781 ","3,904 ","26,051 ","17,885 ","17,767 ","13,919 ","9,181 ","105,170 ","38,646 ","14,490 ","13,736 ","18,919 ","17,850 ","19,031 ","15,928 ","7,297 ","19,104 ","4,998 ","4,501 ","12,311 ","3,956 ","2,364 ","1,388 ","6,775 ","6,761 ","7,379 ","20,071 ","5,011 ","8,419 ","5,079 ","14,184 ","12,241 ","21,505 ","29,885 ","25,987 ","17,844 ","20,585 ","54,434 ","11,797 ","23,733 ","33,073 ","15,784 ","45,727 ","13,909 ","11,998 ","7,508 ","12,723 ","5,945 ","16,698 ","12,259 ","6,673 ","7,997 ","16,869 ","11,860 ","12,768 ","12,796 ","7,606 ","7,106 ","3,973 ","2,105 ","4,512 ","6,773 ","8,196 ","8,300 ","11,458 ","16,239 ","18,247 ","8,684 ","7,856 ","8,814 ","8,100 ","8,743 ","6,174 ","6,109 ",508 ,"2,059 ","2,593 ","4,005 ","1,116 ","1,025 ","1,760 ","6,320 ","1,924 ","2,621 ","2,082 "
2020/5/24,"2,127 ","6,865 ","15,612 ","30,896 ","11,280 ","7,287 ","5,898 ","2,994 ","1,867 ","6,826 ","1,189 ","2,489 ","5,722 ","5,115 ","7,867 ","4,741 ","5,250 ","3,070 ","6,131 ","3,410 ","4,418 ","4,713 ","1,910 ","11,935 ","4,152 ","10,681 ","7,448 ","10,447 ","12,776 ","11,967 ","6,892 ","23,124 ","12,226 ","18,536 ","18,086 ","3,645 ","23,972 ","16,093 ","14,991 ","12,897 ","7,795 ","110,776 ","31,788 ","11,140 ","13,164 ","20,416 ","21,584 ","19,121 ","15,623 ","6,351 ","18,076 ","4,686 ","3,999 ","13,178 ","3,709 ","2,387 ","1,331 ","7,398 ","6,459 ","8,501 ","34,861 ","5,038 ","8,238 ","4,477 ","12,691 ","10,990 ","18,539 ","26,968 ","22,716 ","15,958 ","19,223 ","48,087 ","9,713 ","19,671 ","23,954 ","12,048 ","38,964 ","11,756 ","10,676 ","7,057 ","11,534 ","7,117 ","15,247 ","9,531 ","9,608 ","7,702 ","12,431 ","9,145 ","10,351 ","11,614 ","6,904 ","6,579 ","3,748 ","1,849 ","4,728 ","5,467 ","6,702 ","7,756 ","9,101 ","13,926 ","16,625 ","7,625 ","6,749 ","7,322 ","6,751 ","7,531 ","5,856 ","5,811 ",492 ,"1,877 ","2,297 ","3,670 ",896 ,899 ,"1,455 ","5,985 ","1,600 ","2,378 ","2,157 "
2020/5/25,"3,941 ","13,451 ","38,574 ","34,203 ","24,036 ","13,377 ","10,714 ","3,429 ","2,876 ","13,532 ","1,981 ","4,431 ","3,900 ","9,314 ","9,020 ","18,195 ","16,522 ","5,232 ","8,208 ","3,035 ","8,409 ","7,740 ","4,911 ","26,246 ","3,342 ","9,948 ","11,469 ","15,699 ","21,841 ","15,612 ","8,921 ","22,663 ","15,246 ","30,061 ","21,566 ","10,597 ","34,192 ","24,680 ","24,333 ","19,034 ","23,746 ","101,323 ","32,702 ","19,492 ","21,501 ","23,973 ","24,820 ","24,787 ","21,495 ","12,070 ","29,274 ","6,240 ","7,076 ","18,112 ","3,776 ","3,284 ","3,461 ","13,487 ","9,102 ","10,352 ","29,879 ","8,453 ","11,962 ","7,161 ","21,159 ","22,448 ","24,333 ","35,270 ","37,205 ","24,831 ","23,463 ","45,012 ","19,933 ","25,411 ","30,306 ","18,271 ","53,382 ","19,073 ","14,967 ","14,295 ","16,403 ","12,240 ","21,906 ","17,631 ","6,795 ","10,502 ","35,535 ","21,825 ","22,633 ","20,806 ","13,925 ","10,480 ","5,063 ","4,795 ","5,940 ","9,555 ","8,851 ","10,709 ","15,521 ","27,224 ","20,672 ","12,912 ","11,847 ","11,939 ","11,590 ","11,289 ","10,172 ","9,043 ",775 ,"2,074 ","3,214 ","3,836 ","1,630 ","2,496 ","2,325 ","5,983 ","1,957 ","2,892 ","3,212 "
2020/5/26,"3,655 ","13,810 ","39,341 ","36,571 ","24,947 ","13,561 ","10,802 ","3,549 ","2,919 ","13,780 ","1,936 ","4,399 ","4,265 ","9,422 ","9,484 ","18,282 ","16,731 ","5,319 ","8,488 ","3,069 ","8,313 ","7,936 ","5,077 ","26,582 ","3,351 ","10,171 ","11,540 ","15,743 ","21,906 ","16,190 ","9,322 ","22,461 ","15,672 ","31,111 ","22,765 ","10,997 ","34,589 ","25,293 ","24,671 ","19,260 ","23,511 ","100,327 ","34,079 ","19,947 ","22,081 ","24,417 ","25,200 ","24,814 ","21,569 ","12,183 ","28,869 ","6,415 ","7,124 ","17,307 ","3,805 ","3,450 ","3,449 ","13,483 ","9,118 ","10,390 ","28,506 ","8,561 ","12,219 ","7,105 ","21,348 ","22,790 ","25,007 ","31,758 ","37,646 ","24,827 ","23,581 ","46,857 ","21,094 ","27,393 ","31,854 ","19,043 ","54,161 ","19,921 ","15,042 ","14,519 ","16,855 ","12,144 ","22,282 ","17,862 ","7,052 ","10,524 ","36,183 ","21,893 ","22,934 ","20,769 ","14,206 ","10,635 ","5,159 ","4,827 ","5,771 ","9,836 ","8,987 ","10,922 ","15,848 ","27,422 ","21,615 ","13,051 ","11,970 ","12,068 ","11,598 ","11,256 ","10,384 ","9,081 ",740 ,"2,117 ","3,195 ","3,762 ","1,650 ","2,502 ","2,302 ","6,003 ","2,006 ","2,815 ","3,113 "
2020/5/27,"3,678 ","14,385 ","41,544 ","37,755 ","25,510 ","14,147 ","11,325 ","3,827 ","3,127 ","14,218 ","2,042 ","4,558 ","4,143 ","9,687 ","9,777 ","18,781 ","17,287 ","5,463 ","8,771 ","2,873 ","8,622 ","8,170 ","5,380 ","26,668 ","3,312 ","10,004 ","11,963 ","16,063 ","22,638 ","16,502 ","9,366 ","23,013 ","16,636 ","32,436 ","23,098 ","10,854 ","35,751 ","26,072 ","25,369 ","19,885 ","23,425 ","103,179 ","35,662 ","20,429 ","22,215 ","24,460 ","24,524 ","24,811 ","21,523 ","12,253 ","29,074 ","6,601 ","7,200 ","18,183 ","4,008 ","3,506 ","3,456 ","13,523 ","8,908 ","10,429 ","27,398 ","8,566 ","11,978 ","7,385 ","21,940 ","22,937 ","25,247 ","36,605 ","38,443 ","25,656 ","23,943 ","48,422 ","22,983 ","28,998 ","33,574 ","19,957 ","56,189 ","20,587 ","15,527 ","14,908 ","17,542 ","12,294 ","22,889 ","18,622 ","7,009 ","10,723 ","37,962 ","22,811 ","23,905 ","21,343 ","14,102 ","10,715 ","5,298 ","4,987 ","6,116 ","10,293 ","9,431 ","11,191 ","16,238 ","28,697 ","22,468 ","13,178 ","12,088 ","12,600 ","12,019 ","11,813 ","10,320 ","9,057 ",746 ,"2,236 ","3,300 ","4,002 ","1,669 ","2,698 ","2,491 ","6,301 ","2,038 ","3,056 ","3,216 "
2020/5/28,"3,823 ","14,013 ","41,546 ","37,614 ","25,639 ","14,315 ","11,389 ","3,758 ","2,956 ","13,725 ","1,957 ","4,420 ","3,724 ","9,456 ","9,326 ","19,006 ","17,189 ","5,115 ","8,872 ","2,816 ","8,569 ","7,979 ","5,507 ","26,371 ","3,412 ","9,625 ","11,820 ","15,757 ","22,354 ","15,850 ","9,344 ","23,256 ","16,183 ","31,419 ","22,913 ","10,637 ","35,441 ","25,780 ","25,144 ","19,091 ","22,659 ","107,532 ","35,470 ","19,620 ","22,112 ","24,061 ","24,230 ","24,549 ","21,267 ","11,823 ","28,346 ","6,388 ","7,088 ","17,556 ","3,805 ","3,511 ","3,320 ","13,192 ","8,941 ","10,223 ","26,856 ","8,211 ","11,751 ","7,018 ","21,319 ","22,490 ","24,369 ","37,365 ","38,077 ","25,055 ","23,069 ","46,960 ","22,346 ","28,294 ","33,097 ","19,600 ","56,659 ","20,112 ","15,179 ","14,945 ","17,393 ","12,037 ","23,404 ","19,051 ","6,779 ","10,481 ","37,685 ","23,177 ","23,706 ","20,987 ","13,920 ","10,666 ","5,180 ","4,896 ","6,010 ","10,330 ","9,224 ","11,032 ","16,188 ","27,835 ","22,026 ","13,349 ","11,924 ","12,520 ","12,013 ","11,840 ","10,126 ","9,021 ",730 ,"2,332 ","3,431 ","4,066 ","1,652 ","2,677 ","2,477 ","6,376 ","1,984 ","2,965 ","3,142 "
2020/5/29,"4,237 ","14,531 ","43,080 ","44,232 ","26,579 ","14,851 ","11,757 ","3,906 ","3,110 ","14,301 ","2,094 ","4,569 ","5,001 ","9,453 ","11,086 ","18,469 ","17,006 ","5,436 ","9,268 ","3,103 ","8,767 ","8,424 ","5,241 ","27,261 ","3,888 ","10,479 ","12,388 ","16,661 ","23,484 ","17,082 ","10,063 ","24,971 ","17,314 ","32,755 ","23,953 ","10,988 ","36,957 ","26,883 ","25,822 ","19,969 ","23,368 ","142,610 ","43,146 ","21,404 ","22,728 ","27,114 ","26,032 ","26,784 ","23,289 ","12,239 ","29,658 ","6,750 ","7,501 ","19,291 ","4,336 ","3,646 ","3,316 ","13,485 ","9,568 ","10,907 ","30,021 ","8,900 ","13,844 ","7,817 ","22,397 ","22,725 ","27,707 ","42,108 ","39,829 ","26,436 ","25,089 ","57,274 ","22,521 ","28,918 ","41,458 ","23,006 ","67,774 ","21,118 ","16,194 ","15,037 ","21,044 ","12,541 ","26,160 ","20,378 ","7,425 ","11,635 ","39,023 ","23,685 ","24,851 ","22,446 ","13,666 ","11,383 ","5,577 ","4,991 ","6,334 ","10,192 ","9,813 ","11,899 ","17,282 ","29,196 ","24,175 ","13,745 ","12,450 ","12,871 ","12,197 ","12,124 ","10,626 ","9,450 ",736 ,"2,365 ","3,471 ","4,253 ","1,797 ","2,588 ","2,520 ","7,675 ","2,194 ","3,372 ","3,450 "
2020/5/30,"2,342 ","8,485 ","21,693 ","41,572 ","15,308 ","8,802 ","7,176 ","3,424 ","2,193 ","8,235 ","1,460 ","3,087 ","5,959 ","5,899 ","8,986 ","5,705 ","6,286 ","3,335 ","7,469 ","3,168 ","5,042 ","5,669 ","2,161 ","14,878 ","4,756 ","10,220 ","8,837 ","12,397 ","15,360 ","13,850 ","8,266 ","23,595 ","14,718 ","24,989 ","15,608 ","4,898 ","28,615 ","19,895 ","18,852 ","15,913 ","10,389 ","120,308 ","42,083 ","16,745 ","14,791 ","23,363 ","24,483 ","22,697 ","17,875 ","8,156 ","21,931 ","5,678 ","4,996 ","14,629 ","4,598 ","2,709 ","1,667 ","8,045 ","7,576 ","9,011 ","31,125 ","5,797 ","10,310 ","5,897 ","15,593 ","14,462 ","24,403 ","33,991 ","29,192 ","19,189 ","23,798 ","62,375 ","13,023 ","25,460 ","39,591 ","17,323 ","54,804 ","14,368 ","13,248 ","8,133 ","14,498 ","8,374 ","20,157 ","13,560 ","8,805 ","9,411 ","17,539 ","12,272 ","13,558 ","14,688 ","8,592 ","8,876 ","4,517 ","2,168 ","5,409 ","7,064 ","8,724 ","9,726 ","12,049 ","17,931 ","20,151 ","9,984 ","8,993 ","9,766 ","8,682 ","9,214 ","7,307 ","6,996 ",608 ,"2,136 ","2,558 ","4,167 ","1,092 ","1,142 ","1,746 ","6,871 ","1,963 ","2,823 ","2,429 "
2020/5/31,"2,387 ","7,089 ","16,168 ","32,360 ","11,560 ","7,336 ","5,870 ","3,080 ","1,950 ","7,233 ","1,175 ","2,425 ","6,442 ","5,386 ","7,818 ","4,712 ","5,069 ","3,128 ","6,491 ","3,340 ","4,631 ","4,815 ","2,127 ","12,294 ","4,227 ","9,717 ","7,709 ","10,568 ","12,677 ","12,246 ","7,222 ","20,848 ","12,213 ","18,875 ","14,457 ","3,671 ","24,702 ","16,938 ","15,921 ","13,582 ","7,654 ","107,408 ","32,865 ","11,364 ","13,425 ","20,645 ","21,857 ","18,933 ","15,679 ","6,554 ","19,349 ","4,540 ","4,002 ","13,547 ","3,746 ","2,302 ","1,426 ","7,062 ","6,625 ","8,573 ","32,033 ","4,782 ","8,336 ","4,642 ","13,165 ","10,886 ","19,384 ","28,531 ","23,984 ","16,217 ","19,241 ","48,222 ","10,367 ","20,073 ","32,912 ","12,852 ","44,974 ","12,285 ","12,026 ","7,182 ","12,618 ","7,232 ","16,347 ","9,836 ","8,341 ","7,177 ","12,506 ","9,615 ","10,348 ","11,405 ","7,022 ","7,010 ","3,739 ","1,802 ","4,984 ","5,766 ","6,880 ","7,824 ","9,342 ","13,687 ","16,482 ","7,914 ","7,391 ","7,847 ","7,296 ","7,606 ","6,086 ","5,903 ",565 ,"1,971 ","2,433 ","3,591 ",902 ,888 ,"1,499 ","6,190 ","1,613 ","2,625 ","2,239 "
2020/6/1,"4,058 ","13,437 ","38,904 ","33,987 ","23,983 ","13,513 ","10,638 ","3,463 ","2,901 ","13,626 ","1,983 ","4,406 ","4,105 ","9,119 ","9,116 ","18,247 ","16,519 ","5,086 ","8,222 ","2,999 ","8,401 ","7,749 ","4,929 ","26,056 ","3,212 ","9,915 ","11,534 ","16,000 ","21,826 ","15,857 ","9,055 ","22,884 ","15,461 ","30,465 ","21,221 ","10,487 ","34,541 ","24,736 ","24,560 ","19,248 ","23,181 ","102,251 ","32,096 ","19,509 ","21,415 ","23,733 ","24,735 ","24,253 ","21,216 ","12,166 ","29,337 ","6,235 ","7,123 ","18,026 ","3,600 ","3,322 ","3,202 ","13,215 ","8,970 ","10,473 ","29,308 ","8,458 ","11,940 ","7,320 ","21,392 ","22,495 ","24,631 ","35,601 ","37,026 ","24,745 ","23,517 ","44,911 ","19,855 ","26,634 ","29,280 ","18,139 ","54,271 ","19,145 ","15,063 ","14,487 ","16,515 ","11,945 ","22,013 ","17,427 ","6,778 ","10,265 ","36,154 ","20,891 ","22,779 ","20,935 ","13,870 ","10,354 ","5,107 ","4,787 ","5,834 ","9,610 ","8,898 ","10,822 ","15,322 ","26,606 ","20,621 ","12,998 ","11,767 ","12,028 ","11,598 ","11,276 ","10,281 ","8,916 ",739 ,"2,127 ","3,186 ","3,800 ","1,640 ","2,471 ","2,261 ","5,899 ","1,912 ","2,907 ","3,155 "
